HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Q5FreeTextInput,Approve,Reject
3OND0WXMHWFG60R6P2GNF39TV5PHEK,3OQLHYCQDJRBPPVJSANJQG8M4NLDFC,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 8",$0.20 ,Sun Jan 20 08:02:10 PST 2019,50,BatchId:3505124;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:02:10 PST 2019,,,31EUONYN2V3AMCX9E86ON0Q1L6GVOW,A2YWX2VI36R99Q,Submitted,Sun Jan 20 10:16:02 PST 2019,Sun Jan 20 10:21:09 PST 2019,Wed Jan 23 10:21:09 PST 2019,,,,307,0% (0/0),0% (0/0),0% (0/0),"I apologize but I have no choice but to either go to my commander or yours so we can accomplish this mission. |Listen, I know you have orders but I do too.  I need to get these supplies to the refugees.  I don't want to go around you but I need men and if that means going to someone higher in command I will go to them. |There is a way to accomplish this mission.  I need to talk to the person who gave you the orders.|Who was the man you were talking to earlier? I need to speak with him.  It looked like you were talking about this situation.",,
3OND0WXMHWFG60R6P2GNF39TV5PHEK,3OQLHYCQDJRBPPVJSANJQG8M4NLDFC,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 8",$0.20 ,Sun Jan 20 08:02:10 PST 2019,50,BatchId:3505124;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:02:10 PST 2019,,,32VNZTT0A74EPC6AM4M585VTJ934R2,A33Z2265ZOIZOZ,Submitted,Sun Jan 20 09:57:16 PST 2019,Sun Jan 20 09:59:33 PST 2019,Wed Jan 23 09:59:33 PST 2019,,,,137,0% (0/0),0% (0/0),0% (0/0),"I guess I'll have to talk to our commanders to get this mission in order. I'm sorry I have to go over your head like this.|I understand your orders, but I have my own to follow. I don't want to go around you, but I'll do it if I have to.|There has to be some way to get this mission to work. I need to talk to the man giving you these orders.|Who gave you these orders? Can I talk to him - it seems like you talked to him about the situation?",,
3OND0WXMHWFG60R6P2GNF39TV5PHEK,3OQLHYCQDJRBPPVJSANJQG8M4NLDFC,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 8",$0.20 ,Sun Jan 20 08:02:10 PST 2019,50,BatchId:3505124;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:02:10 PST 2019,,,32Z9ZLUT1LK54B2P9JPK8ZZSDRBHOY,A72UX4W7OD6PL,Submitted,Sun Jan 20 11:15:11 PST 2019,Sun Jan 20 11:18:17 PST 2019,Wed Jan 23 11:18:17 PST 2019,,,,186,0% (0/0),0% (0/0),0% (0/0),"I am sorry, sir, but I have to speak to your commander. This mission has to work and I see no alternative.|You have orders, I know, but this mission has to be completed in order to get supplies to the refugees. I do not want to go around you, but I need men, and so will do whatever it takes to get them, even if it means talking to someone higher up on the chain of command.|Who is the man who gave you the orders? I would like to speak to him. There must be a way to get this mission to work.|Who was that man who gave you the orders earlier? Could I speak to him? It seems like you and him were talking about the situation earlier.",,
3OND0WXMHWFG60R6P2GNF39TV5PHEK,3OQLHYCQDJRBPPVJSANJQG8M4NLDFC,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 8",$0.20 ,Sun Jan 20 08:02:10 PST 2019,50,BatchId:3505124;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:02:10 PST 2019,,,33LK57MYLT56TOUCMMC0SBDY66PSZQ,AXTFSJDN2YLO5,Submitted,Sun Jan 20 10:17:22 PST 2019,Sun Jan 20 10:22:58 PST 2019,Wed Jan 23 10:22:58 PST 2019,,,,336,0% (0/0),0% (0/0),0% (0/0),"I apologize in advance, but I am going to have to take our issue to either your commander or mine.|We both have our orders, but I need more men to complete the mission of getting aid to the refugees. I will have to talk to someone higher in command if you cannot comply.|I have to make this mission work. Please, put me in contact with the man who gave you your orders.|Could you please tell me who gave you your orders? It seems you were talking about this issue. I need to speak to him.",,
3OND0WXMHWFG60R6P2GNF39TV5PHEK,3OQLHYCQDJRBPPVJSANJQG8M4NLDFC,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 8",$0.20 ,Sun Jan 20 08:02:10 PST 2019,50,BatchId:3505124;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:02:10 PST 2019,,,33M4IA01QG15NEUK6FOA5GSRC4AXRC,A255LDQWWXHQHD,Submitted,Sun Jan 20 10:47:42 PST 2019,Sun Jan 20 10:48:01 PST 2019,Wed Jan 23 10:48:01 PST 2019,,,,19,0% (0/0),0% (0/0),0% (0/0),I will have no choice but to ask for your commanding officer. I will make sure that I inform him of that your sense of duty to your country is in serious question as these supplies are needed.|I will have no choice but to ask for your commanding officer. I will make sure that I inform him of that your sense of duty to your country is in serious question as these supplies are needed.||I will have no choice but to ask for your commanding officer. I will make sure that I inform him of that your sense of duty to your country is in serious question as these supplies are needed.,,
3OND0WXMHWFG60R6P2GNF39TV5PHEK,3OQLHYCQDJRBPPVJSANJQG8M4NLDFC,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 8",$0.20 ,Sun Jan 20 08:02:10 PST 2019,50,BatchId:3505124;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:02:10 PST 2019,,,36NEMU28XFDZ1YC2R2W7HYKAXFWMWB,A3E5LA62R563X0,Submitted,Sun Jan 20 08:11:00 PST 2019,Sun Jan 20 08:18:53 PST 2019,Wed Jan 23 08:18:53 PST 2019,,,,473,0% (0/0),0% (0/0),0% (0/0),"I have no choice other than to report this to a commander to ensure the mission goes forward. I'm apologize that I have to go above you, but I see no other way.|I know you have orders, but so do I. This mission needs to be completed so the refugees get supplies. I don't want to go over your head, but we need men. I'll talk to someone higher in command if it comes to that.|There has to be a way to complete this mission. I want to talk to whoever gave you your orders.|Who was the man who gave you your orders earlier? Can I talk to him? It seemed to me like you were talking about our current situation.",,
3OND0WXMHWFG60R6P2GNF39TV5PHEK,3OQLHYCQDJRBPPVJSANJQG8M4NLDFC,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 8",$0.20 ,Sun Jan 20 08:02:10 PST 2019,50,BatchId:3505124;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:02:10 PST 2019,,,392CY0QWG1R1WD3RWHSWUDU2WDG4IU,A1Y4C2TYJFRF1G,Submitted,Sun Jan 20 08:50:24 PST 2019,Sun Jan 20 08:56:35 PST 2019,Wed Jan 23 08:56:35 PST 2019,,,,371,0% (0/0),0% (0/0),0% (0/0),"I apologize, but either I must speak with my superiors or you must because the mission must be accomplished and there is no alternative. |I understand your orders as I have mine also. But I will speak to someone higher up the chain of command to accomplish the mission of getting the supplies to the refugees. |There has to be a way to accomplish the mission. I would like to speak with the officer who gave you this order. |Who was the officer who issued the order? Can I please speak them? It appeared that this situation was being discussed.",,
3OND0WXMHWFG60R6P2GNF39TV5PHEK,3OQLHYCQDJRBPPVJSANJQG8M4NLDFC,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 8",$0.20 ,Sun Jan 20 08:02:10 PST 2019,50,BatchId:3505124;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:02:10 PST 2019,,,39GHHAVOMFRXRONXEZDW6E929S24J3,A1GKEEI844CEKI,Submitted,Sun Jan 20 08:03:39 PST 2019,Sun Jan 20 08:05:02 PST 2019,Wed Jan 23 08:05:02 PST 2019,,,,83,0% (0/0),0% (0/0),0% (0/0),"I am sorry that I had to do this but you must go to your leader for this to work. |I need you to talk to someone higher, I am sorry about this and do not want to go around but this must be done. |I need this to work and i need to talk to the man who gave your orders. |Who told you to do this, I am not sure this is the same.",,
3OND0WXMHWFG60R6P2GNF39TV5PHEK,3OQLHYCQDJRBPPVJSANJQG8M4NLDFC,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 8",$0.20 ,Sun Jan 20 08:02:10 PST 2019,50,BatchId:3505124;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:02:10 PST 2019,,,39JEC7537U19DN06O3XXS0WKWS6CVP,A3HSONMX6LNZR4,Submitted,Sun Jan 20 11:44:02 PST 2019,Sun Jan 20 11:53:19 PST 2019,Wed Jan 23 11:53:19 PST 2019,,,,557,0% (0/0),0% (0/0),0% (0/0),"I appreciate your concerns. This is a vital mission, so I must discuss this with my commander or yours. I'm sure you understand. This is not personal. Again, I apologize.|I appreciate your orders and your chain of command. I must also respect mine and do all I can to accomplish the relief supply mission. It is not my preference, but I feel compelled to marshal the needed resources, so I will talk to my superior if I must.l |I feel we must be able to cooperate to achieve our mission. May I please speak to the officer who has commanded you? I assure you I will commend you for your dedication to your duty.|If i may, may I have the commander's name who ordered you to cease assisting me? I seek your permission to discuss this matter with him - if I may, it seems you were involved in a discussion of the matter - I would ike that opportunity as well.",,
3OND0WXMHWFG60R6P2GNF39TV5PHEK,3OQLHYCQDJRBPPVJSANJQG8M4NLDFC,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 8",$0.20 ,Sun Jan 20 08:02:10 PST 2019,50,BatchId:3505124;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:02:10 PST 2019,,,3A4TN5196KI4VM5MJEGTDZ5BODPCHT,A3LMB5O7OPHELA,Submitted,Sun Jan 20 10:53:23 PST 2019,Sun Jan 20 11:00:59 PST 2019,Wed Jan 23 11:00:59 PST 2019,,,,456,0% (0/0),0% (0/0),0% (0/0),"I'm sorry sir, but this has to be don't in order for the mission to work. If I need to go to your commander to get the mission done then I will but I do not want to go behind your back in any way! |I have orders to get this mission done by any means in order to help these refugees. If you are not going to help me then I will have no choice to go to someone higher|Who was the man who gave you those orders? I need to talk to the man who gave you the order first.|It's there any way that I can talk to the man who gave you the orders. Who was he? It seems like they were talking about this situation.",,
