HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Q5FreeTextInput,Approve,Reject
33NOQL7T9OZLOKH9IL0UN0HBCDEZ8Z,3AXXFYZYN4YIIGCZT7LN2VY6OGP6G3,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 12",$0.20 ,Sun Nov 11 09:30:11 PST 2018,30,BatchId:3431736;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:11 PST 2018,,,30IQTZXKAK6HNKALC25VLKR4TLF0XP,A2PRJC9E45KSUX,Approved,Sun Nov 11 10:57:06 PST 2018,Sun Nov 11 11:03:02 PST 2018,Wed Nov 14 11:03:02 PST 2018,2018-11-14 19:03:42 UTC,,,356,100% (1/1),0% (0/0),0% (0/0),"Now that we are alone, whats the reason to set up two aid stations.|Thank you for this meeting. I would like to know the reason for the plan concerning the aid stations.|Hello, Sir. have you finished your food.",,
33NOQL7T9OZLOKH9IL0UN0HBCDEZ8Z,3AXXFYZYN4YIIGCZT7LN2VY6OGP6G3,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 12",$0.20 ,Sun Nov 11 09:30:11 PST 2018,30,BatchId:3431736;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:11 PST 2018,,,30LB5CDZNCA6SFA0DKTGI57F1LBZ0J,A11BACV6DY5S8M,Approved,Sun Nov 11 10:39:18 PST 2018,Sun Nov 11 10:44:38 PST 2018,Wed Nov 14 10:44:38 PST 2018,2018-11-14 18:44:43 UTC,,,320,92% (11/12),0% (0/0),0% (0/0),I wanted to speak with you about why you think we need 2 aid stations?|Thank you for agreeing to speak with me. I just wanted to ask why you think 2 aid stations will be necessary?|Hi sir. Have you had a chance to eat?,,
33NOQL7T9OZLOKH9IL0UN0HBCDEZ8Z,3AXXFYZYN4YIIGCZT7LN2VY6OGP6G3,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 12",$0.20 ,Sun Nov 11 09:30:11 PST 2018,30,BatchId:3431736;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:11 PST 2018,,,32M8BPYGATMH8TWBRIUX32R5CP0IGA,APF1EAZT104LQ,Approved,Sun Nov 11 10:58:32 PST 2018,Sun Nov 11 11:01:53 PST 2018,Wed Nov 14 11:01:53 PST 2018,2018-11-14 19:02:42 UTC,,,201,100% (3/3),0% (0/0),0% (0/0),"Alright. We are in private now and I wanna know what you said about setting up two aid stations? |Thanks for meeting. I had a few questions about the part of the plan that concerns the aid stations. How come you are doing it that way? |Hi, sir. Have you had some food yet?",,
33NOQL7T9OZLOKH9IL0UN0HBCDEZ8Z,3AXXFYZYN4YIIGCZT7LN2VY6OGP6G3,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 12",$0.20 ,Sun Nov 11 09:30:11 PST 2018,30,BatchId:3431736;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:11 PST 2018,,,333U7HK6I9FARK6Q7AEP9I38CC0JD4,ASHG4UDKXYBPK,Approved,Sun Nov 11 09:52:10 PST 2018,Sun Nov 11 09:53:07 PST 2018,Wed Nov 14 09:53:07 PST 2018,2018-11-14 17:53:42 UTC,,,57,100% (15/15),0% (0/0),0% (0/0),"Now that we are meeting alone, please tell me the real reason you want two aid stations.|Thanks for agreeing to discuss this. I just would like to know your reasoning for having two aid stations.|Hello, sir. Have you had a chance to dine yet?",,
33NOQL7T9OZLOKH9IL0UN0HBCDEZ8Z,3AXXFYZYN4YIIGCZT7LN2VY6OGP6G3,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 12",$0.20 ,Sun Nov 11 09:30:11 PST 2018,30,BatchId:3431736;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:11 PST 2018,,,34BBWHLWHABD5FMB6NYFP5DT6DEIWX,A1Y1ZWGVQUXMP5,Approved,Sun Nov 11 09:32:23 PST 2018,Sun Nov 11 09:33:22 PST 2018,Wed Nov 14 09:33:22 PST 2018,2018-11-14 17:33:42 UTC,,,59,100% (16/16),0% (0/0),0% (0/0),"Now that we are alone, what is the reason for two aid stations?|Thank you for taking the time to meet with me. I had some questions regarding your plan of having two stations. What is the need for that?|Welcome, sir. Have you taken repast yet?",,
33NOQL7T9OZLOKH9IL0UN0HBCDEZ8Z,3AXXFYZYN4YIIGCZT7LN2VY6OGP6G3,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 12",$0.20 ,Sun Nov 11 09:30:11 PST 2018,30,BatchId:3431736;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:11 PST 2018,,,34QN5IT0TZRR8J9D4UT35LAB2C380M,A25X5G0INDOHQZ,Approved,Sun Nov 11 10:21:30 PST 2018,Sun Nov 11 10:23:27 PST 2018,Wed Nov 14 10:23:27 PST 2018,2018-11-14 18:23:42 UTC,,,117,100% (12/12),0% (0/0),0% (0/0),"All right,  now that we're away from the noise, why would you like to set up two aid stations?|I appreciate you meeting in private, sir.  I had a few questions regarding our aid station plan.  Why would you like to do things this way?|Good morning, sir.  Would you like some breakfast?",,
33NOQL7T9OZLOKH9IL0UN0HBCDEZ8Z,3AXXFYZYN4YIIGCZT7LN2VY6OGP6G3,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 12",$0.20 ,Sun Nov 11 09:30:11 PST 2018,30,BatchId:3431736;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:11 PST 2018,,,37M28K1J0QDCTD3EN0NNJHV2R9BJAA,AB4X6HZFPNGYP,Approved,Sun Nov 11 10:47:28 PST 2018,Sun Nov 11 10:51:16 PST 2018,Wed Nov 14 10:51:16 PST 2018,2018-11-14 18:51:42 UTC,,,228,100% (6/6),0% (0/0),0% (0/0),"Thank you for talking with me in private. I would like more information on why you said we would set up two aid stations.|Thank you for meeting privately with me. I just have a few questions about the part of the plan where you want to set up two aid stations. Why do you think that is the best way to do this?|Sir, have you had a chance to eat?",,
33NOQL7T9OZLOKH9IL0UN0HBCDEZ8Z,3AXXFYZYN4YIIGCZT7LN2VY6OGP6G3,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 12",$0.20 ,Sun Nov 11 09:30:11 PST 2018,30,BatchId:3431736;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:11 PST 2018,,,38F71OA9GTWXQCQ71DM7DAYASJEMFP,A3OFE8QCDUTL67,Approved,Sun Nov 11 10:12:47 PST 2018,Sun Nov 11 10:14:14 PST 2018,Wed Nov 14 10:14:14 PST 2018,2018-11-14 18:14:42 UTC,,,87,100% (9/9),0% (0/0),0% (0/0),"Alright, now that we are alone, please explain why you think we should have two aid stations?|Thanks for coming today. I am still curious about why we are setting up two aid stations.  What is the reason behind this?|Hi, there. Are you hungry, Sir?",,
33NOQL7T9OZLOKH9IL0UN0HBCDEZ8Z,3AXXFYZYN4YIIGCZT7LN2VY6OGP6G3,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 12",$0.20 ,Sun Nov 11 09:30:11 PST 2018,30,BatchId:3431736;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:11 PST 2018,,,3BV8HQ2ZZW105IO73HTYADQX53GA6K,A1G84UV90TGHSR,Approved,Sun Nov 11 09:30:13 PST 2018,Sun Nov 11 09:32:35 PST 2018,Wed Nov 14 09:32:35 PST 2018,2018-11-14 17:32:42 UTC,,,142,100% (6/6),0% (0/0),0% (0/0),"Now it's just us, so please tell me why in the world you said we'd need two aid stations.|Thank you for being available. I wanted to touch base about the two aid stations you are requesting. Can you tell me why?|Hi there! Have you had time to eat?",,
33NOQL7T9OZLOKH9IL0UN0HBCDEZ8Z,3AXXFYZYN4YIIGCZT7LN2VY6OGP6G3,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 12",$0.20 ,Sun Nov 11 09:30:11 PST 2018,30,BatchId:3431736;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:11 PST 2018,,,3CCZ6YKWR7JQHVEO6S5TMC1D3QR59O,ADAQIHMKC6NVC,Approved,Sun Nov 11 09:55:07 PST 2018,Sun Nov 11 09:59:23 PST 2018,Wed Nov 14 09:59:23 PST 2018,2018-11-14 17:59:43 UTC,,,256,100% (10/10),0% (0/0),0% (0/0),"Now that we have some privacy, can you tell me why you said that we should set up two aid stations?|Thank you for taking some time to meet with me. I had a few questions about the part of the plan that deals with the aid stations? Can you explain why you're doing it that way?|Have you had anything to eat yet, sir?",,
