"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.Q5FreeTextInput","Approve","Reject"
"3P7QK0GJ3TLA25FK24RTD948QDMZ2W","37662SQ7XGAUHL5V1C27Y451MA8CCR","Rewrite these responses in your own words","We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 7","$0.25","Sun Nov 11 09:26:25 PST 2018","50","BatchId:3431725;OriginalHitTemplateId:920937336;","600","259200","Thu Nov 15 09:26:25 PST 2018","","","30BUDKLTXDV7CR55E3LFEQ2OUN9E59","A25X5G0INDOHQZ","Submitted","Sun Nov 11 10:11:16 PST 2018","Sun Nov 11 10:15:09 PST 2018","Wed Nov 14 10:15:09 PST 2018","","","","233","0% (0/0)","0% (0/0)","0% (0/0)","All we need are men.  We have enough supplies for a group of your people to join us.  All I’m asking for is a few of your men.|I speak for both of us when I say we don’t want this to go higher up the command chain.  I’d have to tell my superiors, and scarp my plan.  Let’s try to work something out between us, at our level, and prevent those issues.|This is imperative.  There are people who need those supplies and without your help that is not going to happen.  There must be something we can do to work this out.|I don’t understand why you won’t help.  We have the supplies, you have the men.  We need your men."
"3P7QK0GJ3TLA25FK24RTD948QDMZ2W","37662SQ7XGAUHL5V1C27Y451MA8CCR","Rewrite these responses in your own words","We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 7","$0.25","Sun Nov 11 09:26:25 PST 2018","50","BatchId:3431725;OriginalHitTemplateId:920937336;","600","259200","Thu Nov 15 09:26:25 PST 2018","","","30BUDKLTXDV7CR55E3LFEQ2OUNFE5F","AKX5RHHO8BIUX","Submitted","Sun Nov 11 10:59:37 PST 2018","Sun Nov 11 11:03:11 PST 2018","Wed Nov 14 11:03:11 PST 2018","","","","214","0% (0/0)","0% (0/0)","0% (0/0)","I just need a few of your men for a short while, and I know you have them to spare. |I can't get my job done without your help. Otherwise I have to notify my commander that we can't follow the plan. I know both of us don't want that to happen - is there a compromise that works for you and me?|We need to get these supplies to those refugees who are suffering, and that can't happen without your men. What can we do to get that done?|We're too few and too busy to do the work alone. We need the help of your men to move and deliver these supplies."
"3P7QK0GJ3TLA25FK24RTD948QDMZ2W","37662SQ7XGAUHL5V1C27Y451MA8CCR","Rewrite these responses in your own words","We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 7","$0.25","Sun Nov 11 09:26:25 PST 2018","50","BatchId:3431725;OriginalHitTemplateId:920937336;","600","259200","Thu Nov 15 09:26:25 PST 2018","","","30H4UDGLT2I9HPF1FGICP4CEUP8PM2","A1WF5V490AF8GX","Submitted","Sun Nov 11 11:16:19 PST 2018","Sun Nov 11 11:20:43 PST 2018","Wed Nov 14 11:20:43 PST 2018","","","","264","0% (0/0)","0% (0/0)","0% (0/0)","Your army is vast, can you help provide some men for our team? We are well stocked with supplies, but have few men.|There is no way we can move forward without your help. I'd need to cancel our plan and notify my commander, and I don't think either of us wants it to get to that level, so can we sort this out now? There must be a way we can both benefit.|This is a critical mission, as there are refugees that need supplies and without the aid of your men we can't deliver them. Isn't there something we can do to make this work?|I don't believe this. We have ample supplies, but need your men to help. We can't do this without your help since we're already stretched so thin."
"3P7QK0GJ3TLA25FK24RTD948QDMZ2W","37662SQ7XGAUHL5V1C27Y451MA8CCR","Rewrite these responses in your own words","We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 7","$0.25","Sun Nov 11 09:26:25 PST 2018","50","BatchId:3431725;OriginalHitTemplateId:920937336;","600","259200","Thu Nov 15 09:26:25 PST 2018","","","31N2WW6R9RQW4QIXVVHSHBP4SS33FW","A31Y7C0LS8OH7E","Submitted","Sun Nov 11 10:56:47 PST 2018","Sun Nov 11 11:04:06 PST 2018","Wed Nov 14 11:04:06 PST 2018","","","","439","0% (0/0)","0% (0/0)","0% (0/0)","It is critically important to both of us that we succeed at this mission. We've got the supplies, we just need a few of your men, and I know they're available. How many can we have?|I feel like this is something we can work out on our level, don't you? If it bumps up to the commander level, we'll have to start all over again, wasting both of our time. Talk to me about what you can do.|We both know the refugee situation is dire. If we can't work together, there will be dire consequences. What do you think is the best way to solve this problem?|Just to reiterate, we've got the supplies handled on our side, so your side just needs to spare a few men to help move the supplies to the refugees. I checked, and you have about 25 men available, just need your OK to assign them."
"3P7QK0GJ3TLA25FK24RTD948QDMZ2W","37662SQ7XGAUHL5V1C27Y451MA8CCR","Rewrite these responses in your own words","We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 7","$0.25","Sun Nov 11 09:26:25 PST 2018","50","BatchId:3431725;OriginalHitTemplateId:920937336;","600","259200","Thu Nov 15 09:26:25 PST 2018","","","31T4R4OBOSG72XZA65UHMMGH0H1C73","A38JULQ1GHXHTD","Submitted","Sun Nov 11 11:48:31 PST 2018","Sun Nov 11 11:55:29 PST 2018","Wed Nov 14 11:55:29 PST 2018","","","","418","0% (0/0)","0% (0/0)","0% (0/0)","We have all the supplies necessary and I am aware you have the men I need. We just need more manpower. Please spare a few men to help us with this mission.|We are unable to do this without the extra men. I will have to quit the mission and inform my commander and I think neither of us would want that. Can we please try to make a compromise so we can figure this out on our own, without escalating.|We have no option but to complete this mission, there are people out there that need our help and the supplies we have. We cannot do this without your help. Is there no way for us to work this out?|What? We have all the necessary supplies and we desperately need the extra manpower from your men. We cannot do this without you because we have exerted all other options and have no lieneance."
"3P7QK0GJ3TLA25FK24RTD948QDMZ2W","37662SQ7XGAUHL5V1C27Y451MA8CCR","Rewrite these responses in your own words","We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 7","$0.25","Sun Nov 11 09:26:25 PST 2018","50","BatchId:3431725;OriginalHitTemplateId:920937336;","600","259200","Thu Nov 15 09:26:25 PST 2018","","","31Z0PCVWUKFOOE1LSRP7BWGLO3V7TB","A1A1LHET6MQMUN","Submitted","Sun Nov 11 10:30:21 PST 2018","Sun Nov 11 10:34:47 PST 2018","Wed Nov 14 10:34:47 PST 2018","","","","266","0% (0/0)","0% (0/0)","0% (0/0)","I do have men available but we are still waiting on supplies from the Chinese team.  I need help ensuring that the planes arrive first.|I can support you with manpower if you can make sure that those planes arrive immediately.  Otherwise, we cannot work together.|I know that you have connections that can speed up the arrival of the planes.  My men are yours if those supplies land soon.|Trust me, I want to help.  We need to do this together."
"3P7QK0GJ3TLA25FK24RTD948QDMZ2W","37662SQ7XGAUHL5V1C27Y451MA8CCR","Rewrite these responses in your own words","We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 7","$0.25","Sun Nov 11 09:26:25 PST 2018","50","BatchId:3431725;OriginalHitTemplateId:920937336;","600","259200","Thu Nov 15 09:26:25 PST 2018","","","33UKMF9319KBMCYS5US8GS83D0PTTC","A3SIO37LBRWAEY","Submitted","Sun Nov 11 11:13:09 PST 2018","Sun Nov 11 11:15:55 PST 2018","Wed Nov 14 11:15:55 PST 2018","","","","166","0% (0/0)","0% (0/0)","0% (0/0)","We have the supplies, and I know you have the men. Can't you spare a few of them? What we need is manpower.|There's gotta be something you and I can do. I can't do this alone, and I don't want to notify a higher up. Come on.|We have to work this out. There are refugees that need us, and we can't help them without your men.|What are you taking about? We need men, not supplies."
"3P7QK0GJ3TLA25FK24RTD948QDMZ2W","37662SQ7XGAUHL5V1C27Y451MA8CCR","Rewrite these responses in your own words","We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 7","$0.25","Sun Nov 11 09:26:25 PST 2018","50","BatchId:3431725;OriginalHitTemplateId:920937336;","600","259200","Thu Nov 15 09:26:25 PST 2018","","","34QN5IT0TZRR8J9D4UT35LAB2CU085","A1Q5RFVJKMZBEN","Submitted","Sun Nov 11 09:26:43 PST 2018","Sun Nov 11 09:34:41 PST 2018","Wed Nov 14 09:34:41 PST 2018","","","","478","0% (0/0)","0% (0/0)","0% (0/0)","Would you be able to spare some men? We have plenty of supplies, we just lack hands.|Is there some agreement we can reach? We cannot do the mission without you, and I would prefer to work something out together.|There are many people in need. We have the supplies but not enough manpower to deliver them. Is there any way you can lend us some help?|We have no shortage of supplies, just men. Can you please help us distribute them?"
"3P7QK0GJ3TLA25FK24RTD948QDMZ2W","37662SQ7XGAUHL5V1C27Y451MA8CCR","Rewrite these responses in your own words","We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 7","$0.25","Sun Nov 11 09:26:25 PST 2018","50","BatchId:3431725;OriginalHitTemplateId:920937336;","600","259200","Thu Nov 15 09:26:25 PST 2018","","","352YTHGROVD10IS7QZABU1TNM744H8","A372CLNQ3WLOPO","Submitted","Sun Nov 11 09:53:44 PST 2018","Sun Nov 11 09:56:32 PST 2018","Wed Nov 14 09:56:32 PST 2018","","","","168","0% (0/0)","0% (0/0)","0% (0/0)","Can you spare a few of your men to help us? We have all of the supplies, we just need men to help us move them.|We can't do this without your men. I don't want to have to notify my commander.  It won't end well for either of us. Can we work this out amongst ourselves?|Those refugees need these supplies.  This mission has to happen and it can't happen without your men.  Is there nothing we can do to work this out?|We have enough supplies but we don't have enough men.  That's why we need your men to help us."
"3P7QK0GJ3TLA25FK24RTD948QDMZ2W","37662SQ7XGAUHL5V1C27Y451MA8CCR","Rewrite these responses in your own words","We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 7","$0.25","Sun Nov 11 09:26:25 PST 2018","50","BatchId:3431725;OriginalHitTemplateId:920937336;","600","259200","Thu Nov 15 09:26:25 PST 2018","","","352YTHGROVD10IS7QZABU1TNM7A4HE","AB4X6HZFPNGYP","Submitted","Sun Nov 11 10:28:35 PST 2018","Sun Nov 11 10:37:09 PST 2018","Wed Nov 14 10:37:09 PST 2018","","","","514","0% (0/0)","0% (0/0)","0% (0/0)","We have all the supplies we need to start our joint mission. We just need the manpower to set up security of the site and man the aide station. I know that between our two teams we have enough men to do the job. Let's work together to divide up the existing troops to get the job done.|We need to figure out a compromise together before we involve our commanders. They are depending on us to work together to get this job done and expect us to handle the details and offer them positive solutions rather than problems. We don't want to report what we cannot do but only what we CAN do through mutual cooperation.|Failure to complete the mission of delivering these supplies to the refugees is not an option. We must work together to figure out how best to accomplish this in spite of potential roadblocks.|I am not worried about the delayed supplies for now. We already have plenty of supplies on site to begin the mission. We just need to decide how best to utilize and organize our men to get started until the delayed supplies and troops arrive."
