HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Q5FreeTextInput,Approve,Reject
3HFWPF5AK9J2MBPPBCBQ0QCYDRH3S1,3QOPOPHLGMKKLEJU436DZE6MW5YWBL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 13",$0.20 ,Sun Jan 20 08:09:25 PST 2019,50,BatchId:3505135;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:09:25 PST 2019,,,3M0NZ3JDP1Y5NMW1AQZSZ036SMEZ5S,A11PQRJNZ2DUOF,Submitted,Sun Jan 20 09:19:44 PST 2019,Sun Jan 20 09:21:08 PST 2019,Wed Jan 23 09:21:08 PST 2019,,,,84,0% (0/0),0% (0/0),0% (0/0),"Sir, the plan was to have the larger station run by my men. Can you please further elaborate on your thought process?|I'd like to know what benefits your plan has over the original. With how it sounds, I will not be able to provide every refugee with the proper aid at a single station.",,
3HFWPF5AK9J2MBPPBCBQ0QCYDRH3S1,3QOPOPHLGMKKLEJU436DZE6MW5YWBL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 13",$0.20 ,Sun Jan 20 08:09:25 PST 2019,50,BatchId:3505135;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:09:25 PST 2019,,,38BQUHLA9W0RWP300G5X047OUD2MO4,A16VWHG05D168X,Submitted,Sun Jan 20 09:37:02 PST 2019,Sun Jan 20 09:44:03 PST 2019,Wed Jan 23 09:44:03 PST 2019,,,,421,0% (0/0),0% (0/0),0% (0/0),"Please explain to me why your proposal is better than mine. Remember that the original plan is to have a station with American doctors.|Take into account that the first thing is to provide security to the refugees, and what better to do in separate with a US station. and I want you to hear the benefits of my plan.",,
3HFWPF5AK9J2MBPPBCBQ0QCYDRH3S1,3QOPOPHLGMKKLEJU436DZE6MW5YWBL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 13",$0.20 ,Sun Jan 20 08:09:25 PST 2019,50,BatchId:3505135;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:09:25 PST 2019,,,3570Y55XZPJ3YTBGV0G0PQLTC1OYGI,A17SWXSZOWCC3M,Submitted,Sun Jan 20 09:16:31 PST 2019,Sun Jan 20 09:17:35 PST 2019,Wed Jan 23 09:17:35 PST 2019,,,,64,0% (0/0),0% (0/0),0% (0/0),"The original plan was to have the Americans run one large aid station, so please explain to me why you think what you are proposing is better?|What benefit would your plan have?  We cannot provide every single refugee with aid at just one station.",,
3HFWPF5AK9J2MBPPBCBQ0QCYDRH3S1,3QOPOPHLGMKKLEJU436DZE6MW5YWBL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 13",$0.20 ,Sun Jan 20 08:09:25 PST 2019,50,BatchId:3505135;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:09:25 PST 2019,,,3FFJ6VRIL1OKXPLQDG5UIA4PF1X0I7,A17V85U8PXS4LJ,Submitted,Sun Jan 20 08:13:33 PST 2019,Sun Jan 20 08:14:50 PST 2019,Wed Jan 23 08:14:50 PST 2019,,,,77,0% (0/0),0% (0/0),0% (0/0),"We wanted to have one large station manned by American medical staff, so can you fill me in on the benefits of your plan.|Let me know how the plan will help these refugees since we cannot possibly meet all that they need with just one station.",,
3HFWPF5AK9J2MBPPBCBQ0QCYDRH3S1,3QOPOPHLGMKKLEJU436DZE6MW5YWBL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 13",$0.20 ,Sun Jan 20 08:09:25 PST 2019,50,BatchId:3505135;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:09:25 PST 2019,,,3IO1LGZLK9XMMUVS6J9KEMK2P8K68C,A17VTY560K4N58,Submitted,Sun Jan 20 09:43:10 PST 2019,Sun Jan 20 09:46:30 PST 2019,Wed Jan 23 09:46:30 PST 2019,,,,200,0% (0/0),0% (0/0),0% (0/0),"Sir, the original plan was to have one large American station.  We can set one up and just have it run by American medics, that way we can provide everyone wtih aid.  Can you please explain why you think two separate stations would be better?  Is it the language barrier that is a concern to you? |Sir, why do you beleive it will be more beneficial to have the two separate stations as you are suggesting?  I understand that maybe you feel that not every refugee will be able to receive aid at a single station and that is why we may need two.  Am I correct?",,
3HFWPF5AK9J2MBPPBCBQ0QCYDRH3S1,3QOPOPHLGMKKLEJU436DZE6MW5YWBL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 13",$0.20 ,Sun Jan 20 08:09:25 PST 2019,50,BatchId:3505135;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:09:25 PST 2019,,,3A1COHJ8NJV2JJF9220OBD9SYMU8H9,A1C48LPCZMUBVG,Submitted,Sun Jan 20 08:13:59 PST 2019,Sun Jan 20 08:16:39 PST 2019,Wed Jan 23 08:16:39 PST 2019,,,,160,0% (0/0),0% (0/0),0% (0/0),"Sir, the original plan was to have one big American aid station with American medics. Why do you want to set up one American and one Chinese aid station?|What is the benefit to your plan - one American and one Chinese aid station? Wouldn't one large American station be better? I am concerned with making sure every refugee receives care.",,
3HFWPF5AK9J2MBPPBCBQ0QCYDRH3S1,3QOPOPHLGMKKLEJU436DZE6MW5YWBL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 13",$0.20 ,Sun Jan 20 08:09:25 PST 2019,50,BatchId:3505135;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:09:25 PST 2019,,,37Z929RLG98A7CLDGUNI6NCHLAZTS7,A1EOVMNNT8Q370,Submitted,Sun Jan 20 09:00:50 PST 2019,Sun Jan 20 09:02:39 PST 2019,Wed Jan 23 09:02:39 PST 2019,,,,109,0% (0/0),0% (0/0),0% (0/0),"The plan was to have only on large aid station sir, why is it you think your plan is better now.|What benefit shall your plan contain, I won't be able to give the refugees the aid they need in one station.",,
3HFWPF5AK9J2MBPPBCBQ0QCYDRH3S1,3QOPOPHLGMKKLEJU436DZE6MW5YWBL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 13",$0.20 ,Sun Jan 20 08:09:25 PST 2019,50,BatchId:3505135;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:09:25 PST 2019,,,3CN4LGXD5XONMDIW0ZEZG1OQMWG4Y2,A1G84UV90TGHSR,Submitted,Sun Jan 20 09:21:00 PST 2019,Sun Jan 20 09:23:12 PST 2019,Wed Jan 23 09:23:12 PST 2019,,,,132,100% (6/6),0% (0/0),0% (0/0),"My understanding of the plan was one station, run by American medics. What benefits does your plan have?|We cannot provide aid to every refugee at a single station. Tell me ... why your plan is better?",,
3HFWPF5AK9J2MBPPBCBQ0QCYDRH3S1,3QOPOPHLGMKKLEJU436DZE6MW5YWBL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 13",$0.20 ,Sun Jan 20 08:09:25 PST 2019,50,BatchId:3505135;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:09:25 PST 2019,,,3HPZF4IVNMTQHHVBTEKHZZ0EE9SYC4,A1G86FHR2YOW12,Submitted,Sun Jan 20 08:17:13 PST 2019,Sun Jan 20 08:19:56 PST 2019,Wed Jan 23 08:19:56 PST 2019,,,,163,0% (0/0),0% (0/0),0% (0/0),The general's original plan for the aid stations was for one learge American Aid based on the needs at the resources in the area. What would make this deviation more beneficial?|Will there be less overlapping with two different camps? There will not be enough aid at a single station.,,
3HFWPF5AK9J2MBPPBCBQ0QCYDRH3S1,3QOPOPHLGMKKLEJU436DZE6MW5YWBL,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 13",$0.20 ,Sun Jan 20 08:09:25 PST 2019,50,BatchId:3505135;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:09:25 PST 2019,,,3ZV9H2YQQD7YFC4SLKRSLZB4XOFW35,A1GKEEI844CEKI,Submitted,Sun Jan 20 08:20:00 PST 2019,Sun Jan 20 08:21:01 PST 2019,Wed Jan 23 08:21:01 PST 2019,,,,61,0% (0/0),0% (0/0),0% (0/0),"Why is yours better than mine, my original plan was to have the station run by American Medics. |Can we see how this benefits the plan, why are we not able to provide every refugee with our aid at one single place.",,
