HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Q5FreeTextInput,Approve,Reject
3JYPJ2TAYI80PVPQ3Q8Y6UWJOUGPF4,3GBIX9SNDOC4PKTL4PEECXLWXL4Y43,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 1",$0.25 ,Fri Oct 26 13:50:00 PDT 2018,10,BatchId:3413985;OriginalHitTemplateId:920937336;,300,259200,Tue Oct 30 13:50:00 PDT 2018,,,30ZX6P7VF8VNOA8AALU8DZC4DNE2JJ,A3VPOIH7IKAGAF,Approved,Fri Oct 26 13:50:46 PDT 2018,Fri Oct 26 13:53:51 PDT 2018,Mon Oct 29 13:53:51 PDT 2018,2018-10-29 20:54:15 UTC,,,185,100% (1/1),0% (0/0),0% (0/0),"Greetings and salutations Captain Wang, I am pleased to have you join us.|Greetings Captain Wang, how are you feeling today?|Greetings and salutations Captain Wang!",,
3JYPJ2TAYI80PVPQ3Q8Y6UWJOUGPF4,3GBIX9SNDOC4PKTL4PEECXLWXL4Y43,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 1",$0.25 ,Fri Oct 26 13:50:00 PDT 2018,10,BatchId:3413985;OriginalHitTemplateId:920937336;,300,259200,Tue Oct 30 13:50:00 PDT 2018,,,31Q0U3WYDPFNFUPCQ85X5QXQUM0710,APH4IZOOZ0345,Approved,Fri Oct 26 13:51:04 PDT 2018,Fri Oct 26 13:55:28 PDT 2018,Mon Oct 29 13:55:28 PDT 2018,2018-10-29 20:56:15 UTC,,,264,100% (1/1),0% (0/0),0% (0/0),"Welcome Captain Wang.  We are very honored to have you join our meeting today.|Captain Wang, I hope you are well today.|Hello Captain Wang.",,
3JYPJ2TAYI80PVPQ3Q8Y6UWJOUGPF4,3GBIX9SNDOC4PKTL4PEECXLWXL4Y43,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 1",$0.25 ,Fri Oct 26 13:50:00 PDT 2018,10,BatchId:3413985;OriginalHitTemplateId:920937336;,300,259200,Tue Oct 30 13:50:00 PDT 2018,,,373ERPL3YO8Y6XL015NDGD7LNHLRTS,AIX0AZ8DN7CCJ,Approved,Fri Oct 26 13:57:16 PDT 2018,Fri Oct 26 14:01:32 PDT 2018,Mon Oct 29 14:01:32 PDT 2018,2018-10-29 21:02:15 UTC,,,256,100% (2/2),0% (0/0),0% (0/0),"Good Morning, Captain Wang, thank you for joining us today.|Good Morning, Captain Wang. I hope you are doing well today.|zǎo ān, Captain Wang",,
3JYPJ2TAYI80PVPQ3Q8Y6UWJOUGPF4,3GBIX9SNDOC4PKTL4PEECXLWXL4Y43,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 1",$0.25 ,Fri Oct 26 13:50:00 PDT 2018,10,BatchId:3413985;OriginalHitTemplateId:920937336;,300,259200,Tue Oct 30 13:50:00 PDT 2018,,,3EJJQNKU9R581OU51B6O2U4XCNQRHI,A3D5LD27W8PULH,Approved,Fri Oct 26 13:56:35 PDT 2018,Fri Oct 26 13:59:19 PDT 2018,Mon Oct 29 13:59:19 PDT 2018,2018-10-29 21:00:15 UTC,,,164,100% (5/5),0% (0/0),0% (0/0),"Good Morning Captain Wang, I am pleased to meet you.|Good morning Captain Wang, how are you today?|Pleasant morning, doctor Wang?",,
3JYPJ2TAYI80PVPQ3Q8Y6UWJOUGPF4,3GBIX9SNDOC4PKTL4PEECXLWXL4Y43,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 1",$0.25 ,Fri Oct 26 13:50:00 PDT 2018,10,BatchId:3413985;OriginalHitTemplateId:920937336;,300,259200,Tue Oct 30 13:50:00 PDT 2018,,,3IGI0VL647KXE7O0CHKXDJWONCFONF,AEEQM7533DSH1,Approved,Fri Oct 26 13:56:34 PDT 2018,Fri Oct 26 13:59:14 PDT 2018,Mon Oct 29 13:59:14 PDT 2018,2018-10-29 20:59:16 UTC,,,160,100% (1/1),0% (0/0),0% (0/0),"I am honored that you could join us this morning, Captain Wang.|How are you doing this morning, Captain Wang?|Captain Wang, Good morning.",,
3JYPJ2TAYI80PVPQ3Q8Y6UWJOUGPF4,3GBIX9SNDOC4PKTL4PEECXLWXL4Y43,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 1",$0.25 ,Fri Oct 26 13:50:00 PDT 2018,10,BatchId:3413985;OriginalHitTemplateId:920937336;,300,259200,Tue Oct 30 13:50:00 PDT 2018,,,3J4Q2Z4UTY3QMDAUJV3OY74FVP1WQM,A2X18OX9FCTKR8,Approved,Fri Oct 26 13:58:32 PDT 2018,Fri Oct 26 14:00:50 PDT 2018,Mon Oct 29 14:00:50 PDT 2018,2018-10-29 21:01:15 UTC,,,138,100% (2/2),0% (0/0),0% (0/0),"It is an honor to have you join me, Captain Wang.|How are you doing today, Captain Wang?|Good day, Captain Wang.",,
3JYPJ2TAYI80PVPQ3Q8Y6UWJOUGPF4,3GBIX9SNDOC4PKTL4PEECXLWXL4Y43,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 1",$0.25 ,Fri Oct 26 13:50:00 PDT 2018,10,BatchId:3413985;OriginalHitTemplateId:920937336;,300,259200,Tue Oct 30 13:50:00 PDT 2018,,,3LOZAJ85YDDOJUDZRP9948KJOLT2X7,A2ZQ6O2N35Q3DL,Approved,Fri Oct 26 13:53:11 PDT 2018,Fri Oct 26 13:54:43 PDT 2018,Mon Oct 29 13:54:43 PDT 2018,2018-10-29 20:55:15 UTC,,,92,100% (1/1),0% (0/0),0% (0/0),"Top of the morning to you Captain, I'm glad you've joined us.|Morning Captain, hows your day?|Captain Wang, hope your morning is going well.",,
3JYPJ2TAYI80PVPQ3Q8Y6UWJOUGPF4,3GBIX9SNDOC4PKTL4PEECXLWXL4Y43,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 1",$0.25 ,Fri Oct 26 13:50:00 PDT 2018,10,BatchId:3413985;OriginalHitTemplateId:920937336;,300,259200,Tue Oct 30 13:50:00 PDT 2018,,,3PMBY0YE273BGGN3L2S10I7NT9F9C4,AAIF7WKRYBDGT,Approved,Fri Oct 26 13:56:01 PDT 2018,Fri Oct 26 13:57:11 PDT 2018,Mon Oct 29 13:57:11 PDT 2018,2018-10-29 20:57:16 UTC,,,70,100% (3/3),0% (0/0),0% (0/0),"Good morning, Captain Wang!  It is an honor to have you with us.|Good morning, Captain Wang.  How are you today?|Good morning, Captain Wang!",,
3JYPJ2TAYI80PVPQ3Q8Y6UWJOUGPF4,3GBIX9SNDOC4PKTL4PEECXLWXL4Y43,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 1",$0.25 ,Fri Oct 26 13:50:00 PDT 2018,10,BatchId:3413985;OriginalHitTemplateId:920937336;,300,259200,Tue Oct 30 13:50:00 PDT 2018,,,3UXUOQ9OKEXJ9I2CMRYQGRQTYG6A7R,AA5ZDXAA2DLY1,Approved,Fri Oct 26 13:51:57 PDT 2018,Fri Oct 26 13:54:36 PDT 2018,Mon Oct 29 13:54:36 PDT 2018,2018-10-29 20:55:15 UTC,,,159,100% (2/2),0% (0/0),0% (0/0),"Good morning Captain Wang, I am pleased to have this meeting with you.|Good Morning Captain Wang, Is everything going well for you so far?|Greetings, Captain Wang.",,
3JYPJ2TAYI80PVPQ3Q8Y6UWJOUGPF4,3GBIX9SNDOC4PKTL4PEECXLWXL4Y43,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 1",$0.25 ,Fri Oct 26 13:50:00 PDT 2018,10,BatchId:3413985;OriginalHitTemplateId:920937336;,300,259200,Tue Oct 30 13:50:00 PDT 2018,,,3ZSANO2JCF70O73CLAITPJXGIAWSF9,A1RBP31MEUDUP5,Approved,Fri Oct 26 13:58:45 PDT 2018,Fri Oct 26 14:01:10 PDT 2018,Mon Oct 29 14:01:10 PDT 2018,2018-10-29 21:01:15 UTC,,,145,100% (1/1),0% (0/0),0% (0/0),"Captain Wong, it is my honor to have you join us on this good morning.|How are you doing today on this good morning, Captain Wong?|Captain Wong, good morning.",,
