HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Q5FreeTextInput,Approve,Reject
32TZXEA1OLKNAN9ZY71PEUHUXC6419,3EAACKBRW4QW2EBQV7XRYFYKKX0PNZ,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 4",$0.20 ,Sun Nov 11 09:18:42 PST 2018,50,BatchId:3431712;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:18:42 PST 2018,,,31HQ4X3T3SAMOZD87LLRKW20H5ASL6,A4IUVFS10MYX1,Approved,Sun Nov 11 15:47:55 PST 2018,Sun Nov 11 15:49:42 PST 2018,Wed Nov 14 15:49:42 PST 2018,2018-11-14 23:50:42 UTC,,,107,100% (1/1),0% (0/0),0% (0/0),"I assure you, I will relay all of these details to you after our brief this afternoon so you may prepare your team. |May I get back to you on that until we conclude our mission brief? I'm currently preparing for it. |I don't want to mislead you with false information as none of the details have been finalized yet.",,
32TZXEA1OLKNAN9ZY71PEUHUXC6419,3EAACKBRW4QW2EBQV7XRYFYKKX0PNZ,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 4",$0.20 ,Sun Nov 11 09:18:42 PST 2018,50,BatchId:3431712;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:18:42 PST 2018,,,326O153BMIY2G4KYT93YC2QG74ZDE8,A1Q5RFVJKMZBEN,Approved,Sun Nov 11 09:18:54 PST 2018,Sun Nov 11 09:26:11 PST 2018,Wed Nov 14 09:26:11 PST 2018,2018-11-14 17:26:42 UTC,,,437,100% (12/12),0% (0/0),0% (0/0),"I understand your concern. Once we have our afternoon brief, you will get all the supplies you requested.|Is it okay to wait until the actual brief? I'm still working on getting everything together.|I can't give you much information now because many details still must be decided.",,
32TZXEA1OLKNAN9ZY71PEUHUXC6419,3EAACKBRW4QW2EBQV7XRYFYKKX0PNZ,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 4",$0.20 ,Sun Nov 11 09:18:42 PST 2018,50,BatchId:3431712;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:18:42 PST 2018,,,32N49TQG3GILK8384P16M56WMWIVA7,AMOO2P3A36ULC,Approved,Sun Nov 11 10:55:41 PST 2018,Sun Nov 11 10:57:27 PST 2018,Wed Nov 14 10:57:27 PST 2018,2018-11-14 18:57:42 UTC,,,106,100% (14/14),0% (0/0),0% (0/0),When we meet together this afternoon I will disclose all the information.|I am getting ready right now but will be providing all the information you need at the meeting.|As soon as the plans are complete I will share it with you.,,
32TZXEA1OLKNAN9ZY71PEUHUXC6419,3EAACKBRW4QW2EBQV7XRYFYKKX0PNZ,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 4",$0.20 ,Sun Nov 11 09:18:42 PST 2018,50,BatchId:3431712;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:18:42 PST 2018,,,33F859I566DLLHDG5EKY2FZTWZRBHR,A3QHXVYNUVIVNM,Approved,Sun Nov 11 10:36:23 PST 2018,Sun Nov 11 10:46:19 PST 2018,Wed Nov 14 10:46:19 PST 2018,2018-11-14 18:46:42 UTC,,,596,100% (7/7),0% (0/0),0% (0/0),"I respect how much your team means to you. When we're done with this afternoon's brief, I'll send you all the supplies.|I'm a bit preoccupied at the moment with the preparations. Could we please postpone it after the actual mission brief?|We haven't finalized the details yet, so I can't guarantee that you'll find it useful.",,
32TZXEA1OLKNAN9ZY71PEUHUXC6419,3EAACKBRW4QW2EBQV7XRYFYKKX0PNZ,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 4",$0.20 ,Sun Nov 11 09:18:42 PST 2018,50,BatchId:3431712;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:18:42 PST 2018,,,34MAJL3QP4NM6AL8BEL9Q7SD32034E,A1D65V0LNF09MP,Approved,Sun Nov 11 12:14:32 PST 2018,Sun Nov 11 12:19:53 PST 2018,Wed Nov 14 12:19:53 PST 2018,2018-11-14 20:20:42 UTC,,,321,100% (9/9),0% (0/0),0% (0/0),"We will be having a briefing this afternoon, but in the meantime, I'd like to take the opportunity to thank you for taking care of your team.|I understand you have some questions and concerns, which I'm happy to answer you very soon once the briefing starts. That is what I am trying to prepare myself for right now.|I'd rather not give out too many details since everything has not been finalized. I do not want to misinform you.",,
32TZXEA1OLKNAN9ZY71PEUHUXC6419,3EAACKBRW4QW2EBQV7XRYFYKKX0PNZ,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 4",$0.20 ,Sun Nov 11 09:18:42 PST 2018,50,BatchId:3431712;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:18:42 PST 2018,,,3570Y55XZPJ3YTBGV0G0PQLT28SYGQ,A38Z7Q3V5E2Q70,Approved,Sun Nov 11 10:10:57 PST 2018,Sun Nov 11 10:13:02 PST 2018,Wed Nov 14 10:13:02 PST 2018,2018-11-14 18:13:42 UTC,,,125,100% (4/4),0% (0/0),0% (0/0),"Im glad you are caring for your team, but we will deal with it in the afternoon|Can we wait till the briefing? I am getting ready now.|It has not been worked out, so I dont know if it will be helpful for you yet",,
32TZXEA1OLKNAN9ZY71PEUHUXC6419,3EAACKBRW4QW2EBQV7XRYFYKKX0PNZ,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 4",$0.20 ,Sun Nov 11 09:18:42 PST 2018,50,BatchId:3431712;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:18:42 PST 2018,,,37QW5D2ZRGMR9STPDWCNFRGUX598SY,A2J4YY4WDCXPVR,Approved,Sun Nov 11 15:26:50 PST 2018,Sun Nov 11 15:30:20 PST 2018,Wed Nov 14 15:30:20 PST 2018,2018-11-14 23:30:42 UTC,,,210,100% (9/9),0% (0/0),0% (0/0),"I understand your concern for your team.  You will have all the information this afternoon at the brief.|Can this wait until I brief you on the mission.  I am in the process of preparing for the brief now.|I don't think that it would be beneficial to you now, since I haven't finalized the details yet.",,
32TZXEA1OLKNAN9ZY71PEUHUXC6419,3EAACKBRW4QW2EBQV7XRYFYKKX0PNZ,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 4",$0.20 ,Sun Nov 11 09:18:42 PST 2018,50,BatchId:3431712;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:18:42 PST 2018,,,386CSBG1OZMSSYVOSDQK0D529L0Q65,A2Z2S5JYGCCHU4,Approved,Sun Nov 11 09:20:40 PST 2018,Sun Nov 11 09:24:08 PST 2018,Wed Nov 14 09:24:08 PST 2018,2018-11-14 17:24:42 UTC,,,208,100% (2/2),0% (0/0),0% (0/0),"I like that you're looking out for your team, but you'll get everything when we brief you this afternoon.|Could this wait until the actual mission brief? I'm trying to finish getting ready.|The details haven't been finalized so I don't know if that will help you now.",,
32TZXEA1OLKNAN9ZY71PEUHUXC6419,3EAACKBRW4QW2EBQV7XRYFYKKX0PNZ,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 4",$0.20 ,Sun Nov 11 09:18:42 PST 2018,50,BatchId:3431712;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:18:42 PST 2018,,,39LOEL67OS5NPB8ANHBM7J8I5OD382,A1H1L1MQE85YYF,Approved,Sun Nov 11 09:20:00 PST 2018,Sun Nov 11 09:23:20 PST 2018,Wed Nov 14 09:23:20 PST 2018,2018-11-14 17:23:42 UTC,,,200,100% (1/1),0% (0/0),0% (0/0),"I appreciate your interest, but I am unable to sufficiently answer this until I gather more information to present after the meeting this afternoon.|I would like to respectfully request that I refrain from speaking on it now, but will be happy to inform you after the meeting I am preparing for.|At this present time, the information is not complete, and I would be very hesitant to give you incomplete and possible wrong information.",,
32TZXEA1OLKNAN9ZY71PEUHUXC6419,3EAACKBRW4QW2EBQV7XRYFYKKX0PNZ,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 4",$0.20 ,Sun Nov 11 09:18:42 PST 2018,50,BatchId:3431712;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:18:42 PST 2018,,,39RP059MEHT7DVERWB0BUK7PDLXMBI,A1KXESMB9K7504,Approved,Sun Nov 11 12:04:49 PST 2018,Sun Nov 11 12:06:38 PST 2018,Wed Nov 14 12:06:38 PST 2018,2018-11-14 20:06:43 UTC,,,109,100% (13/13),0% (0/0),0% (0/0),This afternoon we will have a brief and I am glad that you are caring for your team.|I am occupied as of now. Hopefully the brief can wait?|The details aren't finished and completed yet. I don't think they will help at the moment.,,
