HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Q5FreeTextInput,Approve,Reject
3087LXLJ6MGX1EL6M5T8RTVBHA8F04,3BKZR1PB4GENK28IJY620NQZVX66K6,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 2",$0.20 ,Sun Nov 11 09:16:15 PST 2018,50,BatchId:3431707;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:16:15 PST 2018,,,304SM51WA34ABQRWG8WX6T6V5AASBV,A11BACV6DY5S8M,Approved,Sun Nov 11 11:03:08 PST 2018,Sun Nov 11 11:07:44 PST 2018,Wed Nov 14 11:07:44 PST 2018,2018-11-14 19:08:42 UTC,,,276,92% (11/12),0% (0/0),0% (0/0),"No he's not.|No, but don't worry because I'm in charge now. |Unfortunately he had an unexpected family emergency. However, I am now in charge of the U.S.'s element, so everything will need to be discussed between us anyways.",,
3087LXLJ6MGX1EL6M5T8RTVBHA8F04,3BKZR1PB4GENK28IJY620NQZVX66K6,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 2",$0.20 ,Sun Nov 11 09:16:15 PST 2018,50,BatchId:3431707;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:16:15 PST 2018,,,32KTQ2V7RDFOP2ZUYRMF3ECZPRSM9I,A33B85TN97HQ33,Approved,Mon Nov 12 09:00:37 PST 2018,Mon Nov 12 09:02:15 PST 2018,Thu Nov 15 09:02:15 PST 2018,2018-11-15 17:02:42 UTC,,,98,100% (2/2),0% (0/0),0% (0/0),"No he is not.|No, I am in command of this area now.|My commander was called away due to unexpected business and sends his apologies. I have been fully briefed and will be able to assist you further .",,
3087LXLJ6MGX1EL6M5T8RTVBHA8F04,3BKZR1PB4GENK28IJY620NQZVX66K6,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 2",$0.20 ,Sun Nov 11 09:16:15 PST 2018,50,BatchId:3431707;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:16:15 PST 2018,,,32KTQ2V7RDFOP2ZUYRMF3ECZQUJ9M3,A2AROEG3QZWQNU,Approved,Mon Nov 12 17:25:21 PST 2018,Mon Nov 12 17:30:13 PST 2018,Thu Nov 15 17:30:13 PST 2018,2018-11-16 01:30:42 UTC,,,292,100% (1/1),0% (0/0),0% (0/0),"I'm here representing my commander|I am the next in command, you'll be speaking with me|Due to an urgent matter i instructed to take command and represent captain hiest,you'll be speaking with me",,
3087LXLJ6MGX1EL6M5T8RTVBHA8F04,3BKZR1PB4GENK28IJY620NQZVX66K6,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 2",$0.20 ,Sun Nov 11 09:16:15 PST 2018,50,BatchId:3431707;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:16:15 PST 2018,,,34X6J5FLPTY4GTAVCWK99HA7WZ5QJD,A32PEDKPT7WHEL,Approved,Mon Nov 12 14:42:05 PST 2018,Mon Nov 12 14:44:06 PST 2018,Thu Nov 15 14:44:06 PST 2018,2018-11-15 22:44:42 UTC,,,121,100% (1/1),0% (0/0),0% (0/0),"Captain Heist is not here, I am.|Captain Heist could not come to the meeting, so he asked me to fill in for him.|Unfortunately, Captain Heist could not come because some unexpected business came up. He asked me to take his place in this meeting.",,
3087LXLJ6MGX1EL6M5T8RTVBHA8F04,3BKZR1PB4GENK28IJY620NQZVX66K6,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 2",$0.20 ,Sun Nov 11 09:16:15 PST 2018,50,BatchId:3431707;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:16:15 PST 2018,,,35GCEFQ6I5O2979XW7BZK35M4XX3ZK,AMOO2P3A36ULC,Approved,Sun Nov 11 10:57:40 PST 2018,Sun Nov 11 11:02:27 PST 2018,Wed Nov 14 11:02:27 PST 2018,2018-11-14 19:02:42 UTC,,,287,100% (14/14),0% (0/0),0% (0/0),The lack of explaination regarding your superior officers absence might be an insult to the Chinese senior officer. |There is not excuse for your officer not being present regardless of your taking charge of the element.|I am aware of the absence of our senior officer but there is nothing I can do however we have taken charge of the U.S. element.,,
3087LXLJ6MGX1EL6M5T8RTVBHA8F04,3BKZR1PB4GENK28IJY620NQZVX66K6,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 2",$0.20 ,Sun Nov 11 09:16:15 PST 2018,50,BatchId:3431707;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:16:15 PST 2018,,,3634BBTX0OUBUT0GGYOFLHRTCJ3IFX,A2P711NIEEDH9Y,Approved,Mon Nov 12 19:04:06 PST 2018,Mon Nov 12 19:06:52 PST 2018,Thu Nov 15 19:06:52 PST 2018,2018-11-16 03:07:42 UTC,,,166,100% (1/1),0% (0/0),0% (0/0),HE WAS TOO BUSY|YOU WILL FIND ME QUITE CAPABLE OF HANDLING THIS SITUATION|CAPTAIN HEIST HAD UNEXPECTED BUSINESS TO ATTEND TO TODAY BUT HE HAS TRUSTED ME TO HANDLE TODAY'S AFFAIRS.,,
3087LXLJ6MGX1EL6M5T8RTVBHA8F04,3BKZR1PB4GENK28IJY620NQZVX66K6,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 2",$0.20 ,Sun Nov 11 09:16:15 PST 2018,50,BatchId:3431707;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:16:15 PST 2018,,,36V4Q8R5ZK0UH1GGFTX1P92OZMAMQ8,A2FQON8PKT8ZB1,Approved,Sun Nov 11 14:43:51 PST 2018,Sun Nov 11 14:48:02 PST 2018,Wed Nov 14 14:48:02 PST 2018,2018-11-14 22:48:42 UTC,,,251,100% (2/2),0% (0/0),0% (0/0),"I am to handle this matter instead of Captain Heist.|In light of Captain Heist's absence, I am the officer assigned to handle this matter on behalf of the U.S.|Captain Heist was called away at the last minute to handle another matter. I have been assigned the responsibility of handling this matter.",,
3087LXLJ6MGX1EL6M5T8RTVBHA8F04,3BKZR1PB4GENK28IJY620NQZVX66K6,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 2",$0.20 ,Sun Nov 11 09:16:15 PST 2018,50,BatchId:3431707;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:16:15 PST 2018,,,378XPAWRUCDGY2J85I2N7GG2F3HAI3,A2YTQDLACTLIBA,Approved,Mon Nov 12 17:27:32 PST 2018,Mon Nov 12 17:32:14 PST 2018,Thu Nov 15 17:32:14 PST 2018,2018-11-16 01:32:42 UTC,,,282,100% (1/1),0% (0/0),0% (0/0),"My apologies, Captain Heist was detained by an unexpected and terribly important matter.|I have been assigned by Headquarters to be your liason.  |I have been assigned by Headquarters to be your liason, Captain Heist wanted to be here but was prevented by an unexpected occurance.",,
3087LXLJ6MGX1EL6M5T8RTVBHA8F04,3BKZR1PB4GENK28IJY620NQZVX66K6,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 2",$0.20 ,Sun Nov 11 09:16:15 PST 2018,50,BatchId:3431707;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:16:15 PST 2018,,,379J5II41OGLEG8Q6Q1MVFYLGD2LEX,A1Y1ZWGVQUXMP5,Approved,Sun Nov 11 09:25:10 PST 2018,Sun Nov 11 09:26:21 PST 2018,Wed Nov 14 09:26:21 PST 2018,2018-11-14 17:26:42 UTC,,,71,100% (16/16),0% (0/0),0% (0/0),"He is not here today.|He was unable to be here, but he asked me to take charge in his absence.|He was required to be elsewhere due to a late directive, but I have been put in charge of the US element here.",,
3087LXLJ6MGX1EL6M5T8RTVBHA8F04,3BKZR1PB4GENK28IJY620NQZVX66K6,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 2",$0.20 ,Sun Nov 11 09:16:15 PST 2018,50,BatchId:3431707;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:16:15 PST 2018,,,379J5II41OGLEG8Q6Q1MVFYLGEELEB,AYSTT1A9C2DAU,Approved,Sun Nov 11 17:55:56 PST 2018,Sun Nov 11 17:58:14 PST 2018,Wed Nov 14 17:58:14 PST 2018,2018-11-15 01:58:42 UTC,,,138,100% (5/5),0% (0/0),0% (0/0),"No, he isn't.|He isn't here, and I am taking over for him today.|My boss is unavailable due to a sudden and unexpected duty coming up, so I am taking over his sector for the time being.",,
