HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Q5FreeTextInput,Approve,Reject
34YWR3PJ28AE10CRMZZUX0VJPUZ0XB,3N0K7CX2I27LPLZI2OJ8E393UQA5AJ,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 10",$0.20 ,Sun Jan 20 08:04:35 PST 2019,50,BatchId:3505128;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:04:35 PST 2019,,,30LB5CDZNCA6SFA0DKTGI57FBE00Z5,A17V85U8PXS4LJ,Submitted,Sun Jan 20 08:17:18 PST 2019,Sun Jan 20 08:18:53 PST 2019,Wed Jan 23 08:18:53 PST 2019,,,,95,0% (0/0),0% (0/0),0% (0/0),"I don't see the reason for having two aid stations, so could you explain to me its purpose?|Why do you need to set up two aid station?|I am fine; I have nothing to ask.|can I talk with you in private as soon as you're finished with what these others want to know?",,
34YWR3PJ28AE10CRMZZUX0VJPUZ0XB,3N0K7CX2I27LPLZI2OJ8E393UQA5AJ,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 10",$0.20 ,Sun Jan 20 08:04:35 PST 2019,50,BatchId:3505128;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:04:35 PST 2019,,,30ZX6P7VF8VNOA8AALU8DZC4PEDJ2T,A1Y1ZWGVQUXMP5,Submitted,Sun Jan 20 10:02:57 PST 2019,Sun Jan 20 10:04:32 PST 2019,Wed Jan 23 10:04:32 PST 2019,,,,95,100% (16/16),0% (0/0),0% (0/0),"Could you explain why your plan involves setting up two aid stations?|I don't quite understand why you are setting up two stations; could you please explain it to me?|At this point, I have no questions.|When you are done here, could we please confer in private?",,
34YWR3PJ28AE10CRMZZUX0VJPUZ0XB,3N0K7CX2I27LPLZI2OJ8E393UQA5AJ,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 10",$0.20 ,Sun Jan 20 08:04:35 PST 2019,50,BatchId:3505128;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:04:35 PST 2019,,,31EUONYN2V3AMCX9E86ON0Q1L6FOVO,A1FMHI1NY82HN9,Submitted,Sun Jan 20 09:48:30 PST 2019,Sun Jan 20 09:51:08 PST 2019,Wed Jan 23 09:51:08 PST 2019,,,,158,0% (0/0),0% (0/0),0% (0/0),"Let him know of your problems,and ask him why you're setting up two aid stations.|Be polite, and ask him to explain why he's setting up two aid stations.|Let him know that you don't have any questions.|Ask him if you can talk to him privately, as soon he's done with other questions.",,
34YWR3PJ28AE10CRMZZUX0VJPUZ0XB,3N0K7CX2I27LPLZI2OJ8E393UQA5AJ,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 10",$0.20 ,Sun Jan 20 08:04:35 PST 2019,50,BatchId:3505128;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:04:35 PST 2019,,,320DUZ38G7MD34GH90FXF365ZXIJGC,A2DC6TG86OSCRK,Submitted,Sun Jan 20 10:07:02 PST 2019,Sun Jan 20 10:09:44 PST 2019,Wed Jan 23 10:09:44 PST 2019,,,,162,0% (0/0),0% (0/0),0% (0/0),"I disagree with the plan you set up. In particular, I want to know why you need to set up two aid stations.|Why are you setting up the two aid stations?|That is all the questions I have at this time.|Once you are done answering everyone else's questions, can we please speak privately?",,
34YWR3PJ28AE10CRMZZUX0VJPUZ0XB,3N0K7CX2I27LPLZI2OJ8E393UQA5AJ,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 10",$0.20 ,Sun Jan 20 08:04:35 PST 2019,50,BatchId:3505128;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:04:35 PST 2019,,,34Z02EIMISDA63117S4YWH6YQIK0TV,A11EL5LWS2L1HX,Submitted,Sun Jan 20 09:58:26 PST 2019,Sun Jan 20 10:01:09 PST 2019,Wed Jan 23 10:01:09 PST 2019,,,,163,0% (0/0),0% (0/0),0% (0/0),"Excuse me sir, but I don't fully understand the plan, why are we setting up two aid stations? |What is the reasoning behind two aid stations, sir?|I have no further questions, sir. |I would request to speak with you once you're done with questions, sir.",,
34YWR3PJ28AE10CRMZZUX0VJPUZ0XB,3N0K7CX2I27LPLZI2OJ8E393UQA5AJ,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 10",$0.20 ,Sun Jan 20 08:04:35 PST 2019,50,BatchId:3505128;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:04:35 PST 2019,,,358UUM7WRZ3B8ZOTO2KCBHF3ABR7RN,A2SAE8KJY4HF8Y,Submitted,Sun Jan 20 09:21:16 PST 2019,Sun Jan 20 09:22:52 PST 2019,Wed Jan 23 09:22:52 PST 2019,,,,96,0% (0/0),0% (0/0),0% (0/0),Why are you setting up two aid stations? I have quite a few disputes with that.|Could you please tell me why you want to set up two aid stations?|I don't have anything that I can think of that I want to ask.|Could I speak to you in private once you're done with everybody else?,,
34YWR3PJ28AE10CRMZZUX0VJPUZ0XB,3N0K7CX2I27LPLZI2OJ8E393UQA5AJ,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 10",$0.20 ,Sun Jan 20 08:04:35 PST 2019,50,BatchId:3505128;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:04:35 PST 2019,,,35H6S234SA03ZCCQ8L2H22ABNIJ569,A3DYCWVN5J8D2A,Submitted,Sun Jan 20 09:38:29 PST 2019,Sun Jan 20 09:41:16 PST 2019,Wed Jan 23 09:41:16 PST 2019,,,,167,0% (0/0),0% (0/0),0% (0/0),I have a few questions about the plan. Would you please go over the reasons you propose that we have two stations rather than one?|Please help me to understand why you suggest we set up two aid stations.|I don't have any further questions at this time.|Could we possibly speak privately after you've finished answering the other's questions?,,
34YWR3PJ28AE10CRMZZUX0VJPUZ0XB,3N0K7CX2I27LPLZI2OJ8E393UQA5AJ,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 10",$0.20 ,Sun Jan 20 08:04:35 PST 2019,50,BatchId:3505128;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:04:35 PST 2019,,,378XPAWRUCDGY2J85I2N7GG2ON9AI8,A1GKEEI844CEKI,Submitted,Sun Jan 20 08:10:26 PST 2019,Sun Jan 20 08:11:13 PST 2019,Wed Jan 23 08:11:13 PST 2019,,,,47,0% (0/0),0% (0/0),0% (0/0),"Why are we doing two stations, that is my problem. |Nicely see why he is doing two aid stations. |I do not have any questions. |Can we talk in private once he is done",,
34YWR3PJ28AE10CRMZZUX0VJPUZ0XB,3N0K7CX2I27LPLZI2OJ8E393UQA5AJ,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 10",$0.20 ,Sun Jan 20 08:04:35 PST 2019,50,BatchId:3505128;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:04:35 PST 2019,,,378XPAWRUCDGY2J85I2N7GG2ONBIAI,A3GO2JCV966XGE,Submitted,Sun Jan 20 08:43:46 PST 2019,Sun Jan 20 08:48:36 PST 2019,Wed Jan 23 08:48:36 PST 2019,,,,290,0% (0/0),0% (0/0),0% (0/0),"There are a few problems that I cannot look passed with out me asking, why are you setting up the aid stations again?|Can you shed some light about your idea to set up the two aid stations?|That will be all of the questions I have for you right now sir.|Perhaps we can speak in private after you are don't sir?",,
34YWR3PJ28AE10CRMZZUX0VJPUZ0XB,3N0K7CX2I27LPLZI2OJ8E393UQA5AJ,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 10",$0.20 ,Sun Jan 20 08:04:35 PST 2019,50,BatchId:3505128;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:04:35 PST 2019,,,37FMASSAYCRLHCO0BW2J2R0865ZIBG,A1EOVMNNT8Q370,Submitted,Sun Jan 20 09:25:29 PST 2019,Sun Jan 20 09:27:50 PST 2019,Wed Jan 23 09:27:50 PST 2019,,,,141,0% (0/0),0% (0/0),0% (0/0),"I have several issues with the plan, how come your setting up two stations?|may I ask you sir, why are you setting up two separate aid stations?|Nothing further for now, thank you sir. |Can you speak with me in private after you are done responding to my other questions?",,
34YWR3PJ28AE10CRMZZUX0VJPUZ0XB,3N0K7CX2I27LPLZI2OJ8E393UQA5AJ,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 10",$0.20 ,Sun Jan 20 08:04:35 PST 2019,50,BatchId:3505128;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:04:35 PST 2019,,,37KGEN7NJ3QF2SCE7WA468699N4PPF,A2EED3HLTA96CP,Submitted,Sun Jan 20 08:13:56 PST 2019,Sun Jan 20 08:15:45 PST 2019,Wed Jan 23 08:15:45 PST 2019,,,,109,100% (3/3),0% (0/0),0% (0/0),I'm not sold on your plan. Why two aid stations instead of one?|I do not see the reason for two aid stations. Can you enlighten me sir?|I have no questions for the moment.|Can I have a word once you finish up here?,,
34YWR3PJ28AE10CRMZZUX0VJPUZ0XB,3N0K7CX2I27LPLZI2OJ8E393UQA5AJ,Write a response given some context and feedback,"We give you context and some feedback, we ask that you provide a response that matches the context and feedback.","rewrite, writing, response, 10",$0.20 ,Sun Jan 20 08:04:35 PST 2019,50,BatchId:3505128;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 08:04:35 PST 2019,,,37TRT2X24QRHCN86TENJESF8JKOBJL,A1G84UV90TGHSR,Submitted,Sun Jan 20 09:28:17 PST 2019,Sun Jan 20 09:30:08 PST 2019,Wed Jan 23 09:30:08 PST 2019,,,,111,100% (6/6),0% (0/0),0% (0/0),I'm not sold on your plan. Why would we need two aid stations?|Might I enquire as to the reasons for two aid stations?|I don't have any questions at the moment.|Can we meet in private when you are done taking questions?,,
