HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Q5FreeTextInput,Approve,Reject
3BDORL6HKKDEYWLVPGMM3JBVTNGRC4,3WIABKGAUP1KY2G8NCVZ2SDUB0A6EM,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 5",$0.20 ,Sun Nov 11 09:23:17 PST 2018,50,BatchId:3431719;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:23:17 PST 2018,,,32Z9ZLUT1LK54B2P9JPK8ZZS3YZHOQ,A17R1625AP9AV7,Approved,Sun Nov 11 09:23:51 PST 2018,Sun Nov 11 09:29:12 PST 2018,Wed Nov 14 09:29:12 PST 2018,2018-11-14 17:29:42 UTC,,,321,100% (1/1),0% (0/0),0% (0/0),"If you don't mind, I feel we should continue to wait until the meeting this afternoon to discuss the matter.|For the locals the we brought them food, water and hospital equipment.|This is our basic loadout for Humanitarian aid missions - nothing more and nothing less.",,
3BDORL6HKKDEYWLVPGMM3JBVTNGRC4,3WIABKGAUP1KY2G8NCVZ2SDUB0A6EM,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 5",$0.20 ,Sun Nov 11 09:23:17 PST 2018,50,BatchId:3431719;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:23:17 PST 2018,,,32ZKVD547FN6R96HQTVWYLYJDVN3BS,A3QE6W49BZY8YJ,Approved,Sun Nov 11 13:39:10 PST 2018,Sun Nov 11 13:42:55 PST 2018,Wed Nov 14 13:42:55 PST 2018,2018-11-14 21:43:42 UTC,,,225,100% (1/1),0% (0/0),0% (0/0),"I think it would be best if we waited until the brief, and I hope you agree.|At this time, we will be chiefly giving the locals boxes of items such as food, water, and hospital equipment.|We have our typical loadout for missions of humanitarian aid, and that is about all I can say.",,
3BDORL6HKKDEYWLVPGMM3JBVTNGRC4,3WIABKGAUP1KY2G8NCVZ2SDUB0A6EM,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 5",$0.20 ,Sun Nov 11 09:23:17 PST 2018,50,BatchId:3431719;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:23:17 PST 2018,,,339ANSOTR52MAFSUH9FC1UJYJ6JIKF,A3SIO37LBRWAEY,Approved,Sun Nov 11 11:18:52 PST 2018,Sun Nov 11 11:20:08 PST 2018,Wed Nov 14 11:20:08 PST 2018,2018-11-14 19:20:42 UTC,,,76,100% (5/5),0% (0/0),0% (0/0),"If you don't mind, I want to wait for the brief to discuss this.|We have plenty of food, water, and medical supplies. For now, that's what we'll be giving the locals.|There's not much to say. Pretty basic aid mission stuff.",,
3BDORL6HKKDEYWLVPGMM3JBVTNGRC4,3WIABKGAUP1KY2G8NCVZ2SDUB0A6EM,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 5",$0.20 ,Sun Nov 11 09:23:17 PST 2018,50,BatchId:3431719;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:23:17 PST 2018,,,34HJIJKLP5W6IJNRVORF92KWUMAV4K,A1QU2GD5Y4E6GP,Approved,Sun Nov 11 09:26:40 PST 2018,Sun Nov 11 09:28:39 PST 2018,Wed Nov 14 09:28:39 PST 2018,2018-11-14 17:28:43 UTC,,,119,100% (2/2),0% (0/0),0% (0/0),"I think that it would be best if we wait for the brief.|We are supplying a great deal of needed items for the locals.  We have crates of supplies like food, water and hospital equipment that we deliver to them.|To make it short and sweet, it will be our basic loadout for Humanitarian aid missions.",,
3BDORL6HKKDEYWLVPGMM3JBVTNGRC4,3WIABKGAUP1KY2G8NCVZ2SDUB0A6EM,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 5",$0.20 ,Sun Nov 11 09:23:17 PST 2018,50,BatchId:3431719;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:23:17 PST 2018,,,34Q075JO1XD9XJPS59KOQBN3O6Y10W,A1D65V0LNF09MP,Approved,Sun Nov 11 10:33:18 PST 2018,Sun Nov 11 10:40:44 PST 2018,Wed Nov 14 10:40:44 PST 2018,2018-11-14 18:40:45 UTC,,,446,100% (9/9),0% (0/0),0% (0/0),"If it's okay with you, I'd rather wait until the briefing.|As of now, primarily available supplies that we have in crates consist of water, hospital equipment and food. We can give the locals what we have readily available.|There's not much more information I can give you. It will be the basic load outs that are the norm for the Humanitarian aid missions.",,
3BDORL6HKKDEYWLVPGMM3JBVTNGRC4,3WIABKGAUP1KY2G8NCVZ2SDUB0A6EM,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 5",$0.20 ,Sun Nov 11 09:23:17 PST 2018,50,BatchId:3431719;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:23:17 PST 2018,,,352YTHGROVD10IS7QZABU1TNM7HH4Y,A276ZQRGCB96DC,Approved,Sun Nov 11 12:03:02 PST 2018,Sun Nov 11 12:07:46 PST 2018,Wed Nov 14 12:07:46 PST 2018,2018-11-14 20:08:42 UTC,,,284,100% (4/4),0% (0/0),0% (0/0),"With all due respect, I would rather wait until the brief this afternoon.|The locals will mostly be receiving food, water, and hospital equipment.|It's simply our typical Humanitarian aid mission supplies, nothing more nothing less.",,
3BDORL6HKKDEYWLVPGMM3JBVTNGRC4,3WIABKGAUP1KY2G8NCVZ2SDUB0A6EM,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 5",$0.20 ,Sun Nov 11 09:23:17 PST 2018,50,BatchId:3431719;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:23:17 PST 2018,,,36U2A8VAG1Z80F7ZLR1FNIDM9P2KY8,A3D5LD27W8PULH,Approved,Sun Nov 11 09:24:52 PST 2018,Sun Nov 11 09:30:42 PST 2018,Wed Nov 14 09:30:42 PST 2018,2018-11-14 17:30:43 UTC,,,350,100% (4/4),0% (0/0),0% (0/0),"Could you wait until I am updated? Is that ok?|A lot of food, water and hospital equipment are going to the locals.|We are doing our usual drop-off of humanitarian aid and supplies.",,
3BDORL6HKKDEYWLVPGMM3JBVTNGRC4,3WIABKGAUP1KY2G8NCVZ2SDUB0A6EM,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 5",$0.20 ,Sun Nov 11 09:23:17 PST 2018,50,BatchId:3431719;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:23:17 PST 2018,,,37C0GNLMHF3Y3PRJNRK00EY3Q6OD60,AMOO2P3A36ULC,Approved,Sun Nov 11 10:43:38 PST 2018,Sun Nov 11 10:46:09 PST 2018,Wed Nov 14 10:46:09 PST 2018,2018-11-14 18:46:42 UTC,,,151,100% (14/14),0% (0/0),0% (0/0),"When we begin the brief I will release the information.|We will be giving out supplies to the locals in the way of food, water and  medical supplies.|The information is generic and is relevant to humanitarian needs.",,
3BDORL6HKKDEYWLVPGMM3JBVTNGRC4,3WIABKGAUP1KY2G8NCVZ2SDUB0A6EM,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 5",$0.20 ,Sun Nov 11 09:23:17 PST 2018,50,BatchId:3431719;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:23:17 PST 2018,,,37FMASSAYCRLHCO0BW2J2R08WCWIBH,AFG445UR3ERNT,Approved,Sun Nov 11 09:31:10 PST 2018,Sun Nov 11 09:39:03 PST 2018,Wed Nov 14 09:39:03 PST 2018,2018-11-14 17:39:42 UTC,,,473,100% (1/1),0% (0/0),0% (0/0),"Really, if it's ok, I would prefer to wait until the brief.|Primarily what we are giving to the locals, right now, are crates of supplies like food, water, and hospital equipment.|It will be our basic loadout for the Humanitarian aid missions as far as I know.",,
3BDORL6HKKDEYWLVPGMM3JBVTNGRC4,3WIABKGAUP1KY2G8NCVZ2SDUB0A6EM,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 5",$0.20 ,Sun Nov 11 09:23:17 PST 2018,50,BatchId:3431719;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:23:17 PST 2018,,,37QW5D2ZRGMR9STPDWCNFRGUX4CS8J,A2BI00T3DD07M1,Approved,Sun Nov 11 09:25:10 PST 2018,Sun Nov 11 09:27:35 PST 2018,Wed Nov 14 09:27:35 PST 2018,2018-11-14 17:27:43 UTC,,,145,100% (3/3),0% (0/0),0% (0/0),"I would like to wait until after the brief. |We will be giving the locals the supplies we currently have: food, water, and hospital equipment. |It will entail our basic load out for Humanitarian aid missions.",,
