HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Q5FreeTextInput,Approve,Reject
3ZVPAMTJWN3RF810R2I5TAWBVU2GRX,319P43LJ7V01DXL929E4TGE8UHC7Z1,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 16",$0.20 ,Sun Jan 20 07:40:14 PST 2019,30,BatchId:3505103;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:40:14 PST 2019,,,30X31N5D63Q5SGM4AUW1BIMPXLAASZ,A3117JX5H0COWZ,Submitted,Sun Jan 20 07:53:53 PST 2019,Sun Jan 20 07:57:09 PST 2019,Wed Jan 23 07:57:09 PST 2019,,,,196,0% (0/0),0% (0/0),0% (0/0),"Your optimal assignment would for you to be on security. |Your assignment in security would be most beneficial to the mission as a whole.|Your support in the aid station is acceptable, but my soldiers will be assigned to distribution.|Your assistance is appreciated. Please assemble the supply bags so that my soldiers can distribute.",,
3ZVPAMTJWN3RF810R2I5TAWBVU2GRX,319P43LJ7V01DXL929E4TGE8UHC7Z1,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 16",$0.20 ,Sun Jan 20 07:40:14 PST 2019,30,BatchId:3505103;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:40:14 PST 2019,,,33F859I566DLLHDG5EKY2FZT6SEBHA,A3E5LA62R563X0,Submitted,Sun Jan 20 07:58:44 PST 2019,Sun Jan 20 08:01:24 PST 2019,Wed Jan 23 08:01:24 PST 2019,,,,160,0% (0/0),0% (0/0),0% (0/0),"It's imperative you work security. That's how you can be the most helpful.|The whole situation will be helped with you on security.|If you want to help in the aid station that's okay, but my soldiers will be the ones to hand out supplies.|I suppose you can help. My soldiers will hand out the supply bags you put together.",,
3ZVPAMTJWN3RF810R2I5TAWBVU2GRX,319P43LJ7V01DXL929E4TGE8UHC7Z1,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 16",$0.20 ,Sun Jan 20 07:40:14 PST 2019,30,BatchId:3505103;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:40:14 PST 2019,,,34PGFRQONOB90Q6HO5JF16STTLZWJF,A2MHM7JK1T9XHR,Submitted,Sun Jan 20 07:42:25 PST 2019,Sun Jan 20 07:44:25 PST 2019,Wed Jan 23 07:44:25 PST 2019,,,,120,0% (0/0),0% (0/0),0% (0/0),"The best way you can help is work on security. We really need you there.|If you're on security instead, it would really help the overall mission.|It's okay if you help at the aid station as long as my Soldiers are the ones handing out supplies.|You can help by putting the supply bags together; my Soldiers will hand them out.",,
3ZVPAMTJWN3RF810R2I5TAWBVU2GRX,319P43LJ7V01DXL929E4TGE8UHC7Z1,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 16",$0.20 ,Sun Jan 20 07:40:14 PST 2019,30,BatchId:3505103;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:40:14 PST 2019,,,358010RM5ETXGLB1FZTK6DHUXADXVV,A1TM0YUPC90UFZ,Submitted,Sun Jan 20 07:59:28 PST 2019,Sun Jan 20 08:02:35 PST 2019,Wed Jan 23 08:02:35 PST 2019,,,,187,0% (0/0),0% (0/0),0% (0/0),If you will work with security it would be the best way for you to help. |Security really needs for you to help them. |If you let us handle the supplies you can still help out. |We need help putting together the supply bags so that my Soldiers can hand them out.,,
3ZVPAMTJWN3RF810R2I5TAWBVU2GRX,319P43LJ7V01DXL929E4TGE8UHC7Z1,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 16",$0.20 ,Sun Jan 20 07:40:14 PST 2019,30,BatchId:3505103;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:40:14 PST 2019,,,37U1UTWH9VMF8DTCY7CIPHBYLVR8R5,AFUAJWWVWPHMW,Submitted,Sun Jan 20 07:55:34 PST 2019,Sun Jan 20 07:58:41 PST 2019,Wed Jan 23 07:58:41 PST 2019,,,,187,0% (0/0),0% (0/0),0% (0/0),The best way for you to help is being on security.  I really need you.|By you being on security it will help the overall mission|My Soldiers will hand out the supplies and you can help in the aid station.|You can help by putting the supply bags together.  My Soldiers will hand them out.,,
3ZVPAMTJWN3RF810R2I5TAWBVU2GRX,319P43LJ7V01DXL929E4TGE8UHC7Z1,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 16",$0.20 ,Sun Jan 20 07:40:14 PST 2019,30,BatchId:3505103;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:40:14 PST 2019,,,37W3JXSD668ZVF1GA5KIBT7H6P8YWB,AIHVLBHJROONN,Submitted,Sun Jan 20 07:44:40 PST 2019,Sun Jan 20 07:46:23 PST 2019,Wed Jan 23 07:46:23 PST 2019,,,,103,0% (0/0),0% (0/0),0% (0/0),"Please take over security. This would be most helpful right now.|The overall mission will be helped if you're on security. |My Soldiers will be handing out the supplies, but you can help in the aid station.|Yes, you can help. You'll be putting supply bags together and my Soldiers will be handing them out.",,
3ZVPAMTJWN3RF810R2I5TAWBVU2GRX,319P43LJ7V01DXL929E4TGE8UHC7Z1,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 16",$0.20 ,Sun Jan 20 07:40:14 PST 2019,30,BatchId:3505103;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:40:14 PST 2019,,,37Z929RLG98A7CLDGUNI6NCHLAVST2,A1Y4C2TYJFRF1G,Submitted,Sun Jan 20 07:58:17 PST 2019,Sun Jan 20 08:02:21 PST 2019,Wed Jan 23 08:02:21 PST 2019,,,,244,0% (0/0),0% (0/0),0% (0/0),"The best way you can help is on security and that is where I really need you. |With you on security, the overall mission will be helped. |Yes you may assist in the aid station. However my soldiers will be handing out all supplies. |Agreed, you may help. Your personnel will assemble the supply bags that my soldiers will then hand out.",,
3ZVPAMTJWN3RF810R2I5TAWBVU2GRX,319P43LJ7V01DXL929E4TGE8UHC7Z1,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 16",$0.20 ,Sun Jan 20 07:40:14 PST 2019,30,BatchId:3505103;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:40:14 PST 2019,,,3907X2AHF05JALB85YZSAVYGYDBP2R,ASXFMHGSF0GU6,Submitted,Sun Jan 20 08:01:41 PST 2019,Sun Jan 20 08:16:22 PST 2019,Wed Jan 23 08:16:22 PST 2019,,,,881,0% (0/0),0% (0/0),0% (0/0),"The best way you can help is by joining security. |It would help out a lot if you were on security. |Okay you can help with the aid station. |Okay, you can help by putting together the supply bags for the soldiers.",,
3ZVPAMTJWN3RF810R2I5TAWBVU2GRX,319P43LJ7V01DXL929E4TGE8UHC7Z1,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 16",$0.20 ,Sun Jan 20 07:40:14 PST 2019,30,BatchId:3505103;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:40:14 PST 2019,,,3AQF3RZ558IV195FEXFQOE1OCCR6FN,A2XGO7G61F5KBN,Submitted,Sun Jan 20 08:00:37 PST 2019,Sun Jan 20 08:09:16 PST 2019,Wed Jan 23 08:09:16 PST 2019,,,,519,0% (0/0),0% (0/0),0% (0/0),"I truly require that you are in the role of security as this will be the most effective method in which you can assist.|It will assist the general objective in the event that you are in the role of a guard.|Alright, you may assist in the aid establishment, however my military personnel will have the duty of distributing the supplies.|Ok, you may assist in preparing the supply packs that my military personnel will distribite.",,
3ZVPAMTJWN3RF810R2I5TAWBVU2GRX,319P43LJ7V01DXL929E4TGE8UHC7Z1,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 16",$0.20 ,Sun Jan 20 07:40:14 PST 2019,30,BatchId:3505103;OriginalHitTemplateId:920937336;,900,259200,Thu Jan 24 07:40:14 PST 2019,,,3B2X28YI3WF5OSTZ9VTU5OA3XEZ6B5,A1MI8VOY17Z496,Submitted,Sun Jan 20 07:59:47 PST 2019,Sun Jan 20 08:06:38 PST 2019,Wed Jan 23 08:06:38 PST 2019,,,,411,0% (0/0),0% (0/0),0% (0/0),"You should keep working on security. This will be the most useful.|For the good of the mission you should stay on security.|Yes, you can join the aid station. The supplies will be handed out by my solders though.|Alright, you can help with supplies at the aid station. You can assemble the supply bags while my solders hand them out.",,
