HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Q5FreeTextInput,Approve,Reject
3WUVMVA7OB3Z78AOFJK8JRN621EZA3,3X1BYMSDK2IWE7IUJVLQN7BM3TH6IV,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 13",$0.20 ,Sun Nov 11 09:30:39 PST 2018,30,BatchId:3431737;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:39 PST 2018,,,3QAPZX2QN4DGM47OODK2VUX8GC5207,A11QDNT3W7DT7K,Approved,Sun Nov 11 09:47:48 PST 2018,Sun Nov 11 09:49:40 PST 2018,Wed Nov 14 09:49:40 PST 2018,2018-11-14 17:49:43 UTC,,,112,100% (13/13),0% (0/0),0% (0/0),"Tell me, how are two stations better than one station with our medics in charge?|Separating the supplies seems to be inefficient and it may be hard to properly assist all those who are in need. How does your plan better benefit the situations?",,
3WUVMVA7OB3Z78AOFJK8JRN621EZA3,3X1BYMSDK2IWE7IUJVLQN7BM3TH6IV,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 13",$0.20 ,Sun Nov 11 09:30:39 PST 2018,30,BatchId:3431737;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:39 PST 2018,,,3GGAI1SQEVYQN06XABW654D7V6JMCB,A1471QMIXXBS17,Approved,Sun Nov 11 09:53:47 PST 2018,Sun Nov 11 09:54:45 PST 2018,Wed Nov 14 09:54:45 PST 2018,2018-11-14 17:55:42 UTC,,,58,94% (15/16),0% (0/0),0% (0/0),"The plan was to use a large assistance station with American physicians. How is it better?|What is the benefit of your way? If we divide the supplies , we can not give everyone what they need in one station.",,
3WUVMVA7OB3Z78AOFJK8JRN621EZA3,3X1BYMSDK2IWE7IUJVLQN7BM3TH6IV,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 13",$0.20 ,Sun Nov 11 09:30:39 PST 2018,30,BatchId:3431737;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:39 PST 2018,,,3T111IHZ5EQFMICM3ZIWPD69V8L9RB,A167HKEGYHVS13,Approved,Sun Nov 11 10:19:38 PST 2018,Sun Nov 11 10:22:55 PST 2018,Wed Nov 14 10:22:55 PST 2018,2018-11-14 18:23:42 UTC,,,197,100% (2/2),0% (0/0),0% (0/0),Our intentions were to use one large aid station ran solely by American medics.  How is this way better?|We will not be benefiting anyone by splitting up the supplies.  Every person will not be able to get what they need at a single station,,
3WUVMVA7OB3Z78AOFJK8JRN621EZA3,3X1BYMSDK2IWE7IUJVLQN7BM3TH6IV,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 13",$0.20 ,Sun Nov 11 09:30:39 PST 2018,30,BatchId:3431737;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:39 PST 2018,,,3CPLWGV3MOZU7KKUAS1FGT1ZUBT9NK,A1BDJJ3Z71CDKL,Approved,Sun Nov 11 10:07:22 PST 2018,Sun Nov 11 10:09:53 PST 2018,Wed Nov 14 10:09:53 PST 2018,2018-11-14 18:10:42 UTC,,,151,100% (2/2),0% (0/0),0% (0/0),"How this plan of using one large aid station instead of two better?|Your plan of having two aid stations might have problems with supply distribution, what benefit will two aid stations have?",,
3WUVMVA7OB3Z78AOFJK8JRN621EZA3,3X1BYMSDK2IWE7IUJVLQN7BM3TH6IV,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 13",$0.20 ,Sun Nov 11 09:30:39 PST 2018,30,BatchId:3431737;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:39 PST 2018,,,308XBLVESI4YABRJ1JWSGJ1ZJ8PRB4,A1FZUMTKH5X5YQ,Approved,Sun Nov 11 10:37:52 PST 2018,Sun Nov 11 10:41:11 PST 2018,Wed Nov 14 10:41:11 PST 2018,2018-11-14 18:41:43 UTC,,,199,100% (1/1),0% (0/0),0% (0/0),By using one large aid station with American medics running it is so there will be less confusion on where to send the victims.|The benefits this way is to make it less chaotic for the victims. Less confusion. All supplies stay in one main area for both sides to access.,,
3WUVMVA7OB3Z78AOFJK8JRN621EZA3,3X1BYMSDK2IWE7IUJVLQN7BM3TH6IV,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 13",$0.20 ,Sun Nov 11 09:30:39 PST 2018,30,BatchId:3431737;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:39 PST 2018,,,3P59JYT76LKH2D4FMF8CF5ZDDN3T2B,A1KXESMB9K7504,Approved,Sun Nov 11 09:57:23 PST 2018,Sun Nov 11 09:58:48 PST 2018,Wed Nov 14 09:58:48 PST 2018,2018-11-14 17:59:42 UTC,,,85,100% (13/13),0% (0/0),0% (0/0),One large aid station should have American medics occupying it is the plan. In what way would this be of good outcome?|Is your way better?  The supplies should  be divided as we cannot afford to give it to everyone at a single station.,,
3WUVMVA7OB3Z78AOFJK8JRN621EZA3,3X1BYMSDK2IWE7IUJVLQN7BM3TH6IV,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 13",$0.20 ,Sun Nov 11 09:30:39 PST 2018,30,BatchId:3431737;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:39 PST 2018,,,39ZSFO5CA8WW8MHCT54EJI7WYCSJUB,A1Q5RFVJKMZBEN,Approved,Sun Nov 11 09:30:47 PST 2018,Sun Nov 11 09:38:52 PST 2018,Wed Nov 14 09:38:52 PST 2018,2018-11-14 17:39:42 UTC,,,485,100% (12/12),0% (0/0),0% (0/0),"The original plan was to have one large American run aid station. Why would we split them?|What are the reasons here? if we split the supplies, it will lead to confusion.",,
3WUVMVA7OB3Z78AOFJK8JRN621EZA3,3X1BYMSDK2IWE7IUJVLQN7BM3TH6IV,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 13",$0.20 ,Sun Nov 11 09:30:39 PST 2018,30,BatchId:3431737;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:39 PST 2018,,,34FNN24DCM95IWMWE4X9LTU4CZ95YA,A1RAMKQ7DTZSY9,Approved,Sun Nov 11 09:33:11 PST 2018,Sun Nov 11 09:35:26 PST 2018,Wed Nov 14 09:35:26 PST 2018,2018-11-14 17:35:42 UTC,,,135,100% (3/3),0% (0/0),0% (0/0),"The original idea we discussed was to use one large aid station with American medics, how is your plan more advantageous? |What are the benefits of your plan? One issue arises in which we aren't able to give each individual what they need at a single station because we are splitting up the supplies.",,
3WUVMVA7OB3Z78AOFJK8JRN621EZA3,3X1BYMSDK2IWE7IUJVLQN7BM3TH6IV,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 13",$0.20 ,Sun Nov 11 09:30:39 PST 2018,30,BatchId:3431737;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:39 PST 2018,,,3GNCZX450IN8FO6CIDS7GDHE08FPAE,A1UBH5J5QIBGFL,Approved,Sun Nov 11 10:28:05 PST 2018,Sun Nov 11 10:33:37 PST 2018,Wed Nov 14 10:33:37 PST 2018,2018-11-14 18:33:42 UTC,,,332,100% (2/2),0% (0/0),0% (0/0),We tried to use only one aid station with medics controlling it. Is this way better?|How does your plan benefit us? People won't get what they need if the supplies are cut in half.,,
3WUVMVA7OB3Z78AOFJK8JRN621EZA3,3X1BYMSDK2IWE7IUJVLQN7BM3TH6IV,Rewrite these responses in your own words,"We give you a couple statements. We ask that you rewrite them in your own words, maintaining the same general idea and sentiment of the original statement.","rewrite, writing, response, 13",$0.20 ,Sun Nov 11 09:30:39 PST 2018,30,BatchId:3431737;OriginalHitTemplateId:920937336;,600,259200,Thu Nov 15 09:30:39 PST 2018,,,3LQ8PUHQFLSV8PRMBOCFO236RP2IHY,A1Y1ZWGVQUXMP5,Approved,Sun Nov 11 09:37:26 PST 2018,Sun Nov 11 09:38:14 PST 2018,Wed Nov 14 09:38:14 PST 2018,2018-11-14 17:38:42 UTC,,,48,100% (16/16),0% (0/0),0% (0/0),The mission was to have one American led aid station. How is this plan an improvement on that?|Why is your plan better? Surely it would stretch the supplies too thin.,,
